ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,genre
2024-10-19T18:30:56Z,windows,306666,TR,159.20.69.22,Alchemy,Philip Sayce,Peace Machine,spotify:track:3WfjYZbJiVpdjPdeduMLFX,,,,trackdone,trackdone,False,False,False,1729362348,False,"modern blues, modern blues rock"
2024-10-19T18:32:53Z,windows,117426,TR,159.20.69.22,Lead Me Home - The Walking Dead Soundtrack,Jamie N Commons,The Walking Dead (AMC’s Original Soundtrack – Vol. 1),spotify:track:2DBFAJgsqhYk5Z1AF7tAMH,,,,trackdone,trackdone,False,False,False,1729362655,False,modern blues rock
2024-10-19T18:37:04Z,windows,250493,TR,159.20.69.22,The Ballad of Jesse James,North Country Gentlemen,North Country Gentlemen,spotify:track:2XMY6NquwwvESEEgd74BBP,,,,trackdone,trackdone,False,False,False,1729362773,False,Unknown
2024-10-19T18:40:58Z,windows,233197,TR,159.20.69.22,Unshaken,D'Angelo,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:3okk47CKOqAm1TXmVPzNYf,,,,trackdone,trackdone,False,False,False,1729363024,False,dark r&b
2024-10-19T18:44:40Z,windows,221760,TR,159.20.69.22,Pale Rider,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:4hzkIiYVKJkRpwFOj3XZFP,,,,trackdone,trackdone,False,False,False,1729363258,False,Unknown
2024-10-19T18:47:54Z,windows,193333,TR,159.20.69.22,Copper & Gold,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:5wO0mj8JF9KbZHx1R3a661,,,,trackdone,trackdone,False,False,False,1729363480,False,Unknown
2024-10-19T18:51:26Z,windows,211617,TR,159.20.69.22,Bended Knee,The Heavy Horses,With Darkness in My Eyes,spotify:track:0zNrflQTiefMiHmM0Uwdmj,,,,trackdone,trackdone,False,False,False,1729363674,False,Unknown
2024-10-19T18:55:23Z,windows,236133,TR,159.20.69.22,Hell Awaits,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:5DBarp1YlXsztHgd9T93Q9,,,,trackdone,trackdone,False,False,False,1729363886,False,Unknown
2024-10-19T18:58:25Z,windows,181343,TR,159.20.69.22,The Burnin',Nik Ammar,Dark Country,spotify:track:0P5e1f9fjYGx2Z644a7qCy,,,,trackdone,trackdone,False,False,False,1729364123,False,rebel blues
2024-10-19T19:01:42Z,windows,196890,TR,159.20.69.22,Valley of the Gun,The Ghost of Johnny Cash,Lost Archive,spotify:track:1XkP7ZEIRZS821nZ3wMgDw,,,,trackdone,trackdone,False,False,False,1729364305,False,Unknown
2024-10-19T19:05:22Z,windows,219530,TR,159.20.69.22,Trees of Old,Bound by Law,Supermajor,spotify:track:6t4CDBRMnUCIqnCWbmoIre,,,,trackdone,trackdone,False,False,False,1729364502,False,gothic americana
2024-10-19T19:09:45Z,windows,262133,TR,159.20.69.22,Redemption Day,Johnny Cash,American VI: Ain't No Grave,spotify:track:3yiIyJMMR5rbAQFWXYrsdj,,,,trackdone,trackdone,False,False,False,1729364722,False,"arkansas country, outlaw country, rock"
2024-10-19T19:12:30Z,windows,164351,TR,159.20.69.22,Son of a Gun,Dominic Marsh,Dark Country: Blues Rock,spotify:track:1c10Rk85KxtdQJRp2cCILO,,,,trackdone,trackdone,False,False,False,1729364985,False,Unknown
2024-10-19T19:16:24Z,windows,233933,TR,159.20.69.22,Thirty Year Night,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:6ct4Wokza1SrloaumeK4dc,,,,trackdone,trackdone,False,False,False,1729365149,False,Unknown
2024-10-19T19:20:11Z,windows,226688,TR,159.20.69.22,God's Gonna Cut You Down,Shawn James & the Shapeshifters,The Covers,spotify:track:5eTObBzSDvFglyi1Qsh2rr,,,,trackdone,trackdone,False,False,False,1729365384,False,"modern blues rock, rebel blues"
2024-10-19T19:23:11Z,windows,179346,TR,159.20.69.22,Pay No Mind,Brother Dege,Scorched Earth Policy (Deluxe Edition),spotify:track:1R0NSxtoeK6vPy88DJZDtt,,,,trackdone,trackdone,False,False,False,1729365611,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-19T19:28:35Z,windows,323270,TR,159.20.69.22,Cowdray's Old Mexican Eagle,Bound by Law,Supermajor,spotify:track:2Nb4VNutJbbP0bSmRL1Mqd,,,,trackdone,trackdone,False,False,False,1729365791,False,gothic americana
2024-10-19T19:36:48Z,windows,492546,TR,159.20.69.22,House of the Dying Sun,Brother Dege,Folk Songs of the American Longhair,spotify:track:1CHgvkrDjPP55zotbfLLC4,,,,trackdone,trackdone,False,False,False,1729366115,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-19T19:40:57Z,windows,248066,TR,159.20.69.22,That's The Way It Is,Daniel Lanois,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:5ui44u6tEnipuke1eKYpMI,,,,trackdone,trackdone,False,False,False,1729366608,False,"ambient country, canadian americana, melancholia, pastoral"
2024-10-19T19:45:46Z,windows,289106,TR,159.20.69.22,Ghost Train,North Country Gentlemen,North Country Gentlemen,spotify:track:7IubiI0cRwwMjEWdMBGzAM,,,,trackdone,trackdone,False,False,False,1729366856,False,Unknown
2024-10-19T19:47:50Z,windows,123500,TR,159.20.69.22,John the Revelator,Shawn James & the Shapeshifters,The Covers,spotify:track:3mK0UdR3c9bUZJ51zZKVNT,,,,trackdone,trackdone,False,False,False,1729367146,False,"modern blues rock, rebel blues"
2024-10-19T19:51:06Z,windows,194973,TR,159.20.69.22,The Early Morn,Brother Dege,Farmer's Almanac,spotify:track:2bclAdH1H6HWnUMu1whImx,,,,trackdone,trackdone,False,False,False,1729367270,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-19T19:54:53Z,windows,227213,TR,159.20.69.22,Moonlight,Daniel Lanois,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:7cqWFAUdvAs0cBu3dIXu58,,,,trackdone,trackdone,False,False,False,1729367465,False,"ambient country, canadian americana, melancholia, pastoral"
2024-10-19T19:57:35Z,windows,161533,TR,159.20.69.22,Jolene,Dolly Parton,Jolene,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,,,,trackdone,trackdone,False,False,False,1729367693,False,"classic country pop, country, country dawn"
2024-10-19T20:00:52Z,windows,196453,TR,159.20.69.22,The Girl Who Wept Stones,Brother Dege,Folk Songs of the American Longhair,spotify:track:2linXTqtj6ynTJ5OQuml1B,,,,trackdone,trackdone,False,False,False,1729367855,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-19T20:02:16Z,windows,82760,TR,159.20.69.22,Intro,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:6cNKTf07TOBu8b7iE5iFOR,,,,trackdone,trackdone,False,False,False,1729368052,False,Unknown
2024-10-19T20:06:02Z,windows,226133,TR,159.20.69.22,Blackest Hour,Tombstone Three,Dark Country,spotify:track:1gRv5OQsHJMLdySL5gBww7,,,,trackdone,trackdone,False,False,False,1729368135,False,rebel blues
2024-10-19T20:09:13Z,windows,190624,TR,159.20.69.22,Think of Me Unkind,The Heavy Horses,With Darkness in My Eyes,spotify:track:0x5h3qOfUQSrlvm7nRBDIx,,,,trackdone,trackdone,False,False,False,1729368362,False,Unknown
2024-10-19T20:13:54Z,windows,279680,TR,159.20.69.22,Far Away,José González,Red Dead Redemption Original Soundtrack,spotify:track:0142jVxzJD3y7W3uRJoYJz,,,,trackdone,trackdone,False,False,False,1729368553,False,"chamber pop, gothenburg indie, indie folk, stomp and holler, swedish indie folk, swedish indie pop, swedish singer-songwriter"
2024-10-19T20:17:38Z,windows,224053,TR,159.20.69.22,Too Old to Die Young,Brother Dege,Folk Songs of the American Longhair,spotify:track:3B9CVXsyyFRVQwCPYbhS9m,,,,trackdone,trackdone,False,False,False,1729368833,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-19T20:22:22Z,windows,283733,TR,159.20.69.22,Don't Cry (Original),Guns N' Roses,Use Your Illusion I,spotify:track:2N2yrmodOnVF10mKvItC9P,,,,trackdone,trackdone,False,False,False,1729369058,False,"glam metal, hard rock, rock"
2024-10-19T20:25:22Z,windows,179200,TR,159.20.69.22,Compass (Red Dead On Arrival Version),Jamie Lidell,Red Dead Redemption Original Soundtrack,spotify:track:1BWgQUimJFzvaxsc8mNaZn,,,,trackdone,trackdone,False,False,False,1729369342,False,"funk, funktronica, pop soul"
2024-10-19T20:28:58Z,windows,215560,TR,159.20.69.22,Day I Was Born,Brother Dege,Scorched Earth Policy (Deluxe Edition),spotify:track:0peOFfEe8FAmLOaujhkjhY,,,,trackdone,trackdone,False,False,False,1729369522,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-19T20:31:53Z,windows,174000,TR,159.20.69.22,Dark Rollin' Skies,Rob Coffinshaker,Dark Rollin' Skies EP,spotify:track:1B6HdFfV7djSt1EjajH3HD,,,,trackdone,trackdone,False,False,False,1729369738,False,gothic americana
2024-10-19T20:35:27Z,windows,213706,TR,159.20.69.22,Way down We Go,KALEO,A/B,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,,,,trackdone,trackdone,False,False,False,1729369912,False,"icelandic indie, icelandic rock, modern alternative rock"
2024-10-19T20:40:34Z,windows,306666,TR,159.20.69.22,Alchemy,Philip Sayce,Peace Machine,spotify:track:3WfjYZbJiVpdjPdeduMLFX,,,,trackdone,trackdone,False,False,False,1729370127,False,"modern blues, modern blues rock"
2024-10-19T20:42:32Z,windows,117426,TR,159.20.69.22,Lead Me Home - The Walking Dead Soundtrack,Jamie N Commons,The Walking Dead (AMC’s Original Soundtrack – Vol. 1),spotify:track:2DBFAJgsqhYk5Z1AF7tAMH,,,,trackdone,trackdone,False,False,False,1729370434,False,modern blues rock
2024-10-19T20:46:43Z,windows,250493,TR,159.20.69.22,The Ballad of Jesse James,North Country Gentlemen,North Country Gentlemen,spotify:track:2XMY6NquwwvESEEgd74BBP,,,,trackdone,trackdone,False,False,False,1729370552,False,Unknown
2024-10-19T20:50:37Z,windows,233197,TR,159.20.69.22,Unshaken,D'Angelo,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:3okk47CKOqAm1TXmVPzNYf,,,,trackdone,trackdone,False,False,False,1729370803,False,dark r&b
2024-10-19T20:54:19Z,windows,221760,TR,159.20.69.22,Pale Rider,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:4hzkIiYVKJkRpwFOj3XZFP,,,,trackdone,trackdone,False,False,False,1729371036,False,Unknown
2024-10-19T20:57:33Z,windows,193333,TR,159.20.69.22,Copper & Gold,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:5wO0mj8JF9KbZHx1R3a661,,,,trackdone,trackdone,False,False,False,1729371259,False,Unknown
2024-10-19T21:01:05Z,windows,211617,TR,159.20.69.22,Bended Knee,The Heavy Horses,With Darkness in My Eyes,spotify:track:0zNrflQTiefMiHmM0Uwdmj,,,,trackdone,trackdone,False,False,False,1729371452,False,Unknown
2024-10-19T21:05:02Z,windows,236133,TR,159.20.69.22,Hell Awaits,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:5DBarp1YlXsztHgd9T93Q9,,,,trackdone,trackdone,False,False,False,1729371664,False,Unknown
2024-10-19T21:08:03Z,windows,181343,TR,159.20.69.22,The Burnin',Nik Ammar,Dark Country,spotify:track:0P5e1f9fjYGx2Z644a7qCy,,,,trackdone,trackdone,False,False,False,1729371901,False,rebel blues
2024-10-19T21:11:21Z,windows,196890,TR,159.20.69.22,Valley of the Gun,The Ghost of Johnny Cash,Lost Archive,spotify:track:1XkP7ZEIRZS821nZ3wMgDw,,,,trackdone,trackdone,False,False,False,1729372083,False,Unknown
2024-10-19T21:15:01Z,windows,219530,TR,159.20.69.22,Trees of Old,Bound by Law,Supermajor,spotify:track:6t4CDBRMnUCIqnCWbmoIre,,,,trackdone,trackdone,False,False,False,1729372280,False,gothic americana
2024-10-19T21:19:23Z,windows,262133,TR,159.20.69.22,Redemption Day,Johnny Cash,American VI: Ain't No Grave,spotify:track:3yiIyJMMR5rbAQFWXYrsdj,,,,trackdone,trackdone,False,False,False,1729372500,False,"arkansas country, outlaw country, rock"
2024-10-19T21:22:08Z,windows,164351,TR,159.20.69.22,Son of a Gun,Dominic Marsh,Dark Country: Blues Rock,spotify:track:1c10Rk85KxtdQJRp2cCILO,,,,trackdone,trackdone,False,False,False,1729372763,False,Unknown
2024-10-19T21:26:03Z,windows,233933,TR,159.20.69.22,Thirty Year Night,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:6ct4Wokza1SrloaumeK4dc,,,,trackdone,trackdone,False,False,False,1729372928,False,Unknown
2024-10-19T21:29:50Z,windows,226688,TR,159.20.69.22,God's Gonna Cut You Down,Shawn James & the Shapeshifters,The Covers,spotify:track:5eTObBzSDvFglyi1Qsh2rr,,,,trackdone,trackdone,False,False,False,1729373162,False,"modern blues rock, rebel blues"
2024-10-19T21:32:50Z,windows,179346,TR,159.20.69.22,Pay No Mind,Brother Dege,Scorched Earth Policy (Deluxe Edition),spotify:track:1R0NSxtoeK6vPy88DJZDtt,,,,trackdone,trackdone,False,False,False,1729373389,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-19T21:38:14Z,windows,323270,TR,159.20.69.22,Cowdray's Old Mexican Eagle,Bound by Law,Supermajor,spotify:track:2Nb4VNutJbbP0bSmRL1Mqd,,,,trackdone,trackdone,False,False,False,1729373569,False,gothic americana
2024-10-19T21:50:03Z,windows,464288,TR,159.20.69.22,House of the Dying Sun,Brother Dege,Folk Songs of the American Longhair,spotify:track:1CHgvkrDjPP55zotbfLLC4,,,,trackdone,logout,False,False,False,1729373893,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-20T07:18:55Z,ios,1747332,TR,159.20.69.18,Neo Seoul,After The Burial,Wolves Within,spotify:track:2pJsjPLYp5ER92eMY3owH6,,,,backbtn,unexpected-exit-while-paused,False,False,False,1729339842,False,"deathcore, djent, melodic metalcore, metalcore, minneapolis metal, progressive metalcore"
2024-10-20T07:19:00Z,windows,151070,TR,159.20.69.22,House of the Dying Sun,Brother Dege,Folk Songs of the American Longhair,spotify:track:1CHgvkrDjPP55zotbfLLC4,,,,appload,remote,False,False,False,1729407384,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-20T07:22:54Z,ios,233500,TR,159.20.69.18,House of the Dying Sun,Brother Dege,Folk Songs of the American Longhair,spotify:track:1CHgvkrDjPP55zotbfLLC4,,,,remote,endplay,False,True,False,1729408739,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-20T07:29:32Z,ios,398036,TR,178.243.205.92,Far Away,José González,Red Dead Redemption Original Soundtrack,spotify:track:0142jVxzJD3y7W3uRJoYJz,,,,clickrow,endplay,False,True,False,1729408974,False,"chamber pop, gothenburg indie, indie folk, stomp and holler, swedish indie folk, swedish indie pop, swedish singer-songwriter"
2024-10-20T07:29:36Z,ios,4643,TR,178.243.205.92,Compass (Red Dead On Arrival Version),Jamie Lidell,Red Dead Redemption Original Soundtrack,spotify:track:1BWgQUimJFzvaxsc8mNaZn,,,,clickrow,endplay,False,True,False,1729409372,False,"funk, funktronica, pop soul"
2024-10-20T07:32:12Z,ios,155596,TR,178.243.205.92,The Early Morn,Brother Dege,Farmer's Almanac,spotify:track:2bclAdH1H6HWnUMu1whImx,,,,clickrow,endplay,False,True,False,1729409376,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-20T07:42:54Z,ios,642288,TR,159.20.69.18,Ravenhead,Orden Ogan,Ravenhead,spotify:track:0Dgj6jL9dbvqZgvYZorrpK,,,,clickrow,endplay,False,True,False,1729409532,False,"folk metal, german metal, german power metal, power metal, symphonic metal"
2024-10-20T07:44:51Z,ios,117426,TR,159.20.69.18,Lead Me Home - The Walking Dead Soundtrack,Jamie N Commons,The Walking Dead (AMC’s Original Soundtrack – Vol. 1),spotify:track:2DBFAJgsqhYk5Z1AF7tAMH,,,,clickrow,trackdone,False,False,False,1729410174,False,modern blues rock
2024-10-20T07:48:56Z,ios,243770,TR,178.243.205.92,The Ballad of Jesse James,North Country Gentlemen,North Country Gentlemen,spotify:track:2XMY6NquwwvESEEgd74BBP,,,,trackdone,endplay,False,True,False,1729410291,False,Unknown
2024-10-20T07:48:57Z,ios,1068,TR,159.20.69.18,The Vengeful One,Disturbed,Immortalized,spotify:track:3jjU4Pky1ja5J1onU6ei4T,,,,clickrow,endplay,False,True,False,1729410536,False,"alternative metal, nu metal, rap metal, rock"
2024-10-20T07:53:38Z,ios,281380,TR,178.243.205.92,Wireless,Within Temptation,Wireless,spotify:track:671W1lZGS9LcyzkMCRK3ve,,,,clickrow,trackdone,False,False,False,1729410537,False,"dutch metal, gothic metal, gothic symphonic metal, symphonic metal"
2024-10-20T07:53:51Z,ios,12061,TR,159.20.69.0,Ravenhead,Orden Ogan,Ravenhead,spotify:track:0Dgj6jL9dbvqZgvYZorrpK,,,,trackdone,endplay,False,True,False,1729410818,False,"folk metal, german metal, german power metal, power metal, symphonic metal"
2024-10-20T07:57:43Z,ios,233197,TR,178.243.205.92,Unshaken,D'Angelo,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:3okk47CKOqAm1TXmVPzNYf,,,,clickrow,trackdone,False,False,False,1729410831,False,dark r&b
2024-10-20T08:01:26Z,ios,221760,TR,178.243.205.92,Pale Rider,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:4hzkIiYVKJkRpwFOj3XZFP,,,,trackdone,trackdone,False,False,False,1729411063,False,Unknown
2024-10-20T08:07:31Z,ios,193333,TR,178.243.205.92,Copper & Gold,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:5wO0mj8JF9KbZHx1R3a661,,,,trackdone,trackdone,False,False,False,1729411286,False,Unknown
2024-10-20T08:09:10Z,ios,97473,TR,159.20.69.18,Bended Knee,The Heavy Horses,With Darkness in My Eyes,spotify:track:0zNrflQTiefMiHmM0Uwdmj,,,,trackdone,endplay,False,True,False,1729411651,False,Unknown
2024-10-20T08:17:15Z,ios,485297,TR,159.20.69.18,Far Away,José González,Red Dead Redemption Original Soundtrack,spotify:track:0142jVxzJD3y7W3uRJoYJz,,,,clickrow,endplay,False,True,False,1729411750,False,"chamber pop, gothenburg indie, indie folk, stomp and holler, swedish indie folk, swedish indie pop, swedish singer-songwriter"
2024-10-20T08:24:35Z,ios,439995,TR,178.243.205.92,Think of Me Unkind,The Heavy Horses,With Darkness in My Eyes,spotify:track:0x5h3qOfUQSrlvm7nRBDIx,,,,clickrow,endplay,False,True,False,1729412235,False,Unknown
2024-10-20T08:24:37Z,ios,2113,TR,178.243.205.92,Intro,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:6cNKTf07TOBu8b7iE5iFOR,,,,clickrow,endplay,False,True,False,1729412675,False,Unknown
2024-10-20T08:28:44Z,ios,248066,TR,178.243.205.92,That's The Way It Is,Daniel Lanois,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:5ui44u6tEnipuke1eKYpMI,,,,clickrow,trackdone,False,False,False,1729412677,False,"ambient country, canadian americana, melancholia, pastoral"
2024-10-20T08:28:52Z,ios,116,TR,178.243.205.92,That's The Way It Is,Daniel Lanois,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:5ui44u6tEnipuke1eKYpMI,,,,backbtn,backbtn,False,True,False,1729412932,False,"ambient country, canadian americana, melancholia, pastoral"
2024-10-20T08:28:52Z,ios,6319,TR,178.243.205.92,Ghost Train,North Country Gentlemen,North Country Gentlemen,spotify:track:7IubiI0cRwwMjEWdMBGzAM,,,,trackdone,backbtn,False,True,False,1729412924,False,Unknown
2024-10-20T11:10:00Z,windows,3700,TR,159.20.69.7,House of the Dying Sun,Brother Dege,Folk Songs of the American Longhair,spotify:track:1CHgvkrDjPP55zotbfLLC4,,,,remote,logout,False,False,False,1729413488,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-20T11:48:24Z,windows,4270,TR,159.20.69.7,House of the Dying Sun,Brother Dege,Folk Songs of the American Longhair,spotify:track:1CHgvkrDjPP55zotbfLLC4,,,,appload,endplay,False,True,False,1729424892,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-20T11:51:40Z,windows,196453,TR,159.20.69.7,The Girl Who Wept Stones,Brother Dege,Folk Songs of the American Longhair,spotify:track:2linXTqtj6ynTJ5OQuml1B,,,,playbtn,trackdone,False,False,False,1729424904,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-20T11:56:01Z,windows,260250,TR,159.20.69.7,Unshaken,Christian Larsson,Redemption,spotify:track:5ZecITZkWcqamoR2afadnr,,,,trackdone,trackdone,False,False,False,1729425100,False,Unknown
2024-10-20T11:59:18Z,windows,196890,TR,159.20.69.7,Valley of the Gun,The Ghost of Johnny Cash,Lost Archive,spotify:track:1XkP7ZEIRZS821nZ3wMgDw,,,,trackdone,trackdone,False,False,False,1729425360,False,Unknown
2024-10-20T12:01:28Z,windows,128893,TR,159.20.69.7,Heavy Soul,The Black Keys,The Big Come Up,spotify:track:5GZq8P4Iy2smHngL07Pcuo,,,,trackdone,trackdone,False,False,False,1729425558,False,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock"
2024-10-20T12:04:32Z,windows,184240,TR,159.20.69.7,Bad Dreams,Bellhound Choir,Imagine the Crackle,spotify:track:7cMQK72lgwxWIpsPqWbtJb,,,,trackdone,trackdone,False,False,False,1729425687,False,southern americana
2024-10-20T12:06:30Z,windows,117426,TR,159.20.69.7,Lead Me Home - The Walking Dead Soundtrack,Jamie N Commons,The Walking Dead (AMC’s Original Soundtrack – Vol. 1),spotify:track:2DBFAJgsqhYk5Z1AF7tAMH,,,,trackdone,trackdone,False,False,False,1729425872,False,modern blues rock
2024-10-20T12:06:53Z,windows,21405,TR,159.20.69.7,Green Onions,Booker T. & the M.G.'s,Green Onions,spotify:track:4fQMGlCawbTkH9yPPZ49kP,,,,trackdone,endplay,False,True,False,1729425990,False,"blues, classic soul, instrumental funk, instrumental soul, memphis soul, soul, southern soul, traditional blues"
2024-10-20T12:09:57Z,windows,184240,TR,159.20.69.7,Bad Dreams,Bellhound Choir,Imagine the Crackle,spotify:track:7cMQK72lgwxWIpsPqWbtJb,,,,clickrow,trackdone,False,False,False,1729426013,False,southern americana
2024-10-20T12:11:55Z,windows,117426,TR,159.20.69.7,Lead Me Home - The Walking Dead Soundtrack,Jamie N Commons,The Walking Dead (AMC’s Original Soundtrack – Vol. 1),spotify:track:2DBFAJgsqhYk5Z1AF7tAMH,,,,trackdone,trackdone,False,False,False,1729426196,False,modern blues rock
2024-10-20T12:14:51Z,windows,176333,TR,159.20.69.7,Green Onions,Booker T. & the M.G.'s,Green Onions,spotify:track:4fQMGlCawbTkH9yPPZ49kP,,,,trackdone,trackdone,False,False,False,1729426314,False,"blues, classic soul, instrumental funk, instrumental soul, memphis soul, soul, southern soul, traditional blues"
2024-10-20T12:17:30Z,windows,158573,TR,159.20.69.7,God's Gonna Cut You Down,Johnny Cash,American V: A Hundred Highways,spotify:track:6jXPZid0KLorvgIDP6TiSo,,,,trackdone,trackdone,False,False,False,1729426491,False,"arkansas country, outlaw country, rock"
2024-10-20T12:20:45Z,windows,193653,TR,159.20.69.7,Lonely Boy,The Black Keys,El Camino,spotify:track:5G1sTBGbZT5o4PNRc75RKI,,,,trackdone,trackdone,False,False,False,1729426650,False,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock"
2024-10-20T12:23:03Z,windows,137426,TR,159.20.69.7,99 Problems,Hugo,Old Tyme Religion,spotify:track:4KyPPjKoZVlMihGk94Fc1G,,,,trackdone,trackdone,False,False,False,1729426844,False,Unknown
2024-10-20T12:26:22Z,windows,199240,TR,159.20.69.7,No Roads Left to Follow,Bellhound Choir,Imagine the Crackle,spotify:track:0EfGiC5z2vkjwCDGZpUGlI,,,,trackdone,trackdone,False,False,False,1729426982,False,southern americana
2024-10-20T12:29:12Z,windows,168826,TR,159.20.69.7,Dead & Gone,Brother Dege,Folk Songs of the American Longhair,spotify:track:4rS80Nxi0qx0fbsuD2gy6g,,,,trackdone,trackdone,False,False,False,1729427182,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-20T12:31:55Z,windows,162653,TR,159.20.69.7,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",Johnny Cash,At Folsom Prison,spotify:track:2fDHuS1PTkHBbCWWZF1ph9,,,,trackdone,trackdone,False,False,False,1729427351,False,"arkansas country, outlaw country, rock"
2024-10-20T12:34:41Z,windows,165674,TR,159.20.69.7,The Hard Way,Dominic Marsh,Dark Country: Blues Rock,spotify:track:2pcterCOCAiIiCVag6zB5R,,,,trackdone,trackdone,False,False,False,1729427514,False,Unknown
2024-10-20T12:38:06Z,windows,204330,TR,159.20.69.7,Chapter IV: Omens,Shawn James & the Shapeshifters,The Bear,spotify:track:7LaMX5uUwJPmm7Jm5yUfzL,,,,trackdone,trackdone,False,False,False,1729427680,False,"modern blues rock, rebel blues"
2024-10-20T12:40:40Z,windows,153986,TR,159.20.69.7,Busted,The Black Keys,The Big Come Up,spotify:track:5qnOCQW9EwKd6kG6HVecHo,,,,trackdone,trackdone,False,False,False,1729427885,False,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock"
2024-10-20T12:44:58Z,windows,257706,TR,159.20.69.7,You Can't Save Me,Richie Kotzen,The Essential Richie Kotzen,spotify:track:6KKNwsCVj4Mc9WyhIqxYUT,,,,trackdone,trackdone,False,False,False,1729428040,False,shred
2024-10-20T12:48:52Z,windows,233586,TR,159.20.69.7,No Hope Left for Me,Blues Pills,Blues Pills,spotify:track:7vsv67iMwBIXu5BGy3iOYU,,,,trackdone,trackdone,False,False,False,1729428298,False,"modern blues rock, modern hard rock, swedish stoner rock"
2024-10-20T12:51:38Z,windows,165133,TR,159.20.69.7,In Time,Mark Collie,The Punisher: The Album,spotify:track:5XnXpQM5FR8ZQyvDY8RKQS,,,,trackdone,trackdone,False,False,False,1729428532,False,"classic country pop, deep contemporary country"
2024-10-20T12:58:24Z,windows,404893,TR,159.20.69.7,"Bohemian Rhapsody (feat. The White Buffalo, Billy Valentine & Franky Perez) - From Sons of Anarchy",The Forest Rangers,"Songs of Anarchy, Vol. 4 (Music from Sons of Anarchy)",spotify:track:68eeHVg1x99y5PzBk2j7GD,,,,trackdone,trackdone,False,False,False,1729428698,False,alternative roots rock
2024-10-20T13:02:35Z,windows,251266,TR,159.20.69.7,Little Black Submarines,The Black Keys,El Camino,spotify:track:1PXsUXSM3LF2XNSkmIldPb,,,,trackdone,trackdone,False,False,False,1729429103,False,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock"
2024-10-20T13:09:00Z,windows,384174,TR,159.20.69.7,The Number of the Beast,Shawn James & the Shapeshifters,The Covers,spotify:track:4K0J60qANcOepqn8X6qprT,,,,trackdone,trackdone,False,False,False,1729429355,False,"modern blues rock, rebel blues"
2024-10-20T13:11:38Z,windows,157291,TR,159.20.69.7,Oh Wee,The Wanton Bishops,Sleep With the Lights On,spotify:track:1PAgr8FeaUCbPEbpZXPsDv,,,,trackdone,trackdone,False,False,False,1729429739,False,"lebanese indie, modern blues rock, modern hard rock"
